start_ts,ttft_ms,itl_mean_ms,total_ms,n_output_tokens,ok
1781527871.2571561,173.83646965026855,16.766223501651844,961.8489742279053,52,True
1781527871.711619,112.99467086791992,19.339102965134842,615.8113479614258,31,True
1781527871.7109158,113.69776725769043,18.334531784057617,663.733720779419,35,True
1781527871.9023204,58.03227424621582,18.861358815973453,472.98216819763184,27,True
1781527871.5368383,68.02558898925781,17.65512446967923,933.12668800354,51,True
1781527871.7402987,161.51142120361328,17.872933185461797,751.3182163238525,38,True
1781527871.9033518,57.00087547302246,18.942972709392677,606.3470840454102,34,True
1781527871.7418392,159.9709987640381,17.550318740135015,914.6347045898438,48,True
1781527872.1141396,104.35009002685547,16.95903142293294,562.2439384460449,32,True
1781527872.0428386,72.15237617492676,17.52750078837077,650.5599021911621,38,True
1781527871.970975,115.09323120117188,17.336729594639372,721.8787670135498,40,True
1781527871.8358285,65.98162651062012,17.291753380386915,999.7363090515137,56,True
1781527871.7418392,160.9976291656494,17.011332930180064,1130.643606185913,62,True
1781527872.338008,58.092594146728516,17.745472490787506,625.9477138519287,37,True
1781527872.0766325,112.1816635131836,16.51170253753662,937.7667903900146,55,True
1781527872.5096989,105.3009033203125,14.983137448628744,554.7950267791748,35,True
