start_ts,ttft_ms,itl_mean_ms,total_ms,n_output_tokens,ok
1781489788.505408,166.12672805786133,16.644033518704504,532.2954654693604,27,True
1781489788.513635,157.8998565673828,17.014602134967674,651.3233184814453,34,True
1781489788.4154909,111.1900806427002,19.11645075854133,761.1494064331055,39,True
1781489788.4065619,120.11909484863281,19.11645075854133,770.0784206390381,39,True
1781489788.5256476,155.96365928649902,17.5086293901716,768.7656879425049,40,True
1781489788.4262407,162.4763011932373,17.928463220596313,879.6148300170898,45,True
1781489788.6826303,63.845157623291016,17.726298534508906,648.813009262085,38,True
1781489788.8381217,63.269615173339844,19.10802170082375,579.186201095581,32,True
1781489788.5043225,84.39445495605469,17.187361364011412,1012.5119686126709,56,True
1781489788.9640226,57.254791259765625,16.125887632369995,573.2831954956055,37,True
1781489788.7101235,57.46936798095703,17.651305198669434,940.0346279144287,55,True
1781489789.1761267,107.61761665344238,15.720019737879436,484.8980903625488,29,True
1781489789.010927,113.77167701721191,16.73869710219534,749.8421669006348,43,True
1781489788.767593,112.84041404724121,17.23356600160952,1043.4529781341553,59,True
1781489789.3911705,63.44103813171387,15.977216803509254,430.91702461242676,28,True
1781489789.1867008,108.2310676574707,17.37840970357259,733.853816986084,41,True
1781489789.0212774,77.62408256530762,16.768431176944652,899.2772102355957,51,True
1781489789.0994203,55.9999942779541,17.389416694641113,821.1343288421631,49,True
1781489788.8920808,71.42925262451172,16.902824928020607,1051.793098449707,60,True
1781489788.84881,114.7000789642334,17.577449480692547,1169.3470478057861,65,True
1781489789.306376,110.9318733215332,17.273156266463427,767.3118114471436,43,True
1781489789.3152966,113.32821846008301,17.434133065713418,758.3911418914795,42,True
1781489789.1861784,76.15804672241211,17.560968032250038,989.3283843994141,54,True
1781489789.7716146,60.62126159667969,20.197404755486385,424.17454719543457,23,True
1781489789.4291394,55.788516998291016,17.710895538330078,941.3332939147949,55,True
1781489789.5987215,62.30330467224121,17.808617615118262,792.4566268920898,46,True
1781489789.6720645,110.0621223449707,17.424596680535213,737.3476028442383,41,True
1781489789.9550953,118.59250068664551,15.732112138167672,480.43107986450195,28,True
1781489789.5285673,109.86948013305664,18.121510135884186,997.8234767913818,54,True
1781489789.9332068,129.50563430786133,16.944944858551025,603.96409034729,33,True
1781489789.66154,111.12451553344727,18.24310485352861,968.550443649292,52,True
1781489789.8322358,111.63806915283203,18.13341409732134,818.8412189483643,44,True
1781489789.9326925,130.523681640625,17.276559557233536,735.2032661437988,40,True
1781489790.084455,102.20122337341309,17.169151987348283,582.937479019165,33,True
1781489790.1866562,109.81917381286621,15.902400016784668,491.47677421569824,29,True
1781489789.8220875,110.08429527282715,18.06936945234026,995.4833984375,54,True
1781489790.084455,102.20122337341309,18.244596628042366,813.7404918670654,44,True
1781489789.9332068,84.95020866394043,17.361548211839462,1022.4738121032715,56,True
1781489790.3821933,115.94533920288086,17.085484095982142,594.3388938903809,33,True
1781489790.537171,103.88326644897461,17.937116622924805,552.3111820220947,30,True
1781489790.4104314,115.95940589904785,17.689697670214105,699.7194290161133,38,True
1781489790.6684089,117.54870414733887,15.993562611666592,469.4070816040039,27,True
1781489790.499936,64.41235542297363,17.920859158039093,637.8798484802246,37,True
1781489790.2156746,102.48875617980957,17.07609494527181,922.1413135528564,53,True
1781489790.6786485,117.90847778320312,18.057193756103516,569.338321685791,30,True
1781489790.547627,102.93292999267578,19.485037667410715,784.9092483520508,40,True
1781489790.0359275,57.27267265319824,18.55350241941564,1318.910837173462,73,True
1781489790.678133,80.68990707397461,18.06107434359464,676.7053604125977,35,True
1781489790.4193,117.35963821411133,18.766985999213322,961.8740081787109,50,True
1781489790.9095092,58.03108215332031,21.974368528886277,541.4671897888184,27,True
1781489790.6420832,116.21403694152832,19.24108796649509,808.8932037353516,41,True
1781489790.8293655,69.33331489562988,19.71665109906878,759.4161033630371,37,True
1781489790.6975708,110.00227928161621,19.797617197036743,901.9069671630859,45,True
1781489790.9675403,110.08119583129883,20.300008632518626,658.1814289093018,32,True
1781489791.129079,119.41289901733398,21.736860275268555,597.6238250732422,27,True
1781489791.1563838,176.15246772766113,18.05238370542173,663.5668277740479,32,True
1781489791.1563838,176.15246772766113,17.526443799336754,701.9457817077637,35,True
1781489791.0993485,65.98448753356934,20.379800545541865,840.4169082641602,43,True
1781489790.9944534,104.37989234924316,19.5448731267175,944.8094367980957,48,True
1781489791.3442967,116.63341522216797,16.688599730982926,667.3572063446045,38,True
1781489791.3731253,173.16412925720215,16.140068278593176,721.9264507293701,39,True
1781489791.155831,92.66090393066406,18.823623657226562,939.7239685058594,47,True
1781489791.3720963,173.55847358703613,16.018068468248522,766.2270069122314,42,True
1781489791.2609384,71.59781455993652,17.586342831875417,898.155927658081,49,True
1781489791.461452,116.9748306274414,17.24556776193472,789.5519733428955,44,True
1781489791.6424215,104.08973693847656,17.20365881919861,654.606819152832,37,True
1781489791.7377899,61.88631057739258,17.530112430967133,570.2595710754395,34,True
1781489791.4499428,116.87874794006348,17.625676824691446,945.2855587005615,52,True
1781489791.462053,84.23638343811035,17.325284529705435,933.1753253936768,51,True
1781489791.869408,109.97772216796875,18.71533195177714,559.1456890106201,29,True
1781489791.8314726,108.29281806945801,19.583677423411405,676.2194633483887,34,True
1781489791.6098924,116.2872314453125,17.623429497083027,962.2118473052979,53,True
1781489792.1064181,117.68674850463867,19.23271884088931,560.0392818450928,28,True
1781489791.9516807,59.97323989868164,20.462609827518463,714.7767543792725,37,True
1781489792.1064181,117.68674850463867,18.930832544962566,572.0267295837402,29,True
1781489791.5999908,114.46571350097656,18.14767869852357,1185.1787567138672,64,True
1781489792.1493063,112.71882057189941,20.14919427724985,636.5978717803955,31,True
1781489792.023781,114.54224586486816,18.75596780043382,846.0249900817871,44,True
1781489792.2253737,71.6545581817627,18.2802677154541,656.623125076294,37,True
1781489792.525564,56.45346641540527,18.50749145854603,463.61827850341797,27,True
1781489792.4977527,63.16113471984863,16.78786606624209,550.0092506408691,34,True
1781489792.2625444,68.53032112121582,18.376594934708034,785.2175235748291,44,True
1781489792.406691,127.43830680847168,16.381442546844482,651.6444683074951,37,True
1781489792.4080973,126.03211402893066,17.654030663626532,743.9231872558594,40,True
1781489791.9506779,60.97602844238281,18.856072034992156,1211.1964225769043,66,True
1781489792.3191633,109.3902587890625,19.223684488340865,936.0086917877197,48,True
1781489792.3091319,86.09652519226074,18.518950076813393,956.4871788024902,49,True
1781489792.5820174,74.53346252441406,18.780746975460566,769.4211006164551,39,True
1781489792.7969291,72.8769302368164,20.019054412841797,593.3723449707031,31,True
1781489792.6774173,108.48689079284668,17.83148901803153,732.5890064239502,40,True
1781489792.8814838,107.69844055175781,19.349702766963414,649.4901180267334,33,True
1781489792.79796,71.84600830078125,18.439188981667545,790.9743785858154,44,True
1781489793.068345,168.5943603515625,16.500993208451707,531.6162109375,27,True
1781489793.059353,113.0075454711914,20.028545306279106,633.7497234344482,31,True
1781489792.890943,109.08341407775879,18.784510461907637,822.894811630249,43,True
1781489792.6884925,76.22814178466797,17.58576764000787,1025.8595943450928,56,True
1781489793.0000265,58.309078216552734,19.508893149239675,741.1203384399414,40,True
1781489792.6784449,106.72473907470703,17.712955121640807,1063.2243156433105,59,True
1781489793.0598633,112.49732971191406,20.246490836143494,760.3850364685059,37,True
1781489793.3634048,64.43548202514648,20.915786425272625,566.4143562316895,29,True
1781489793.172876,120.68772315979004,20.524371054864698,756.9432258605957,36,True
1781489793.16239,74.54943656921387,19.79656219482422,767.4291133880615,37,True
1781489793.400744,109.38048362731934,20.789690017700195,629.1227340698242,30,True
1781489793.5424838,58.300018310546875,22.24536375565962,547.6980209350586,27,True
1781489793.2757287,115.07964134216309,18.929745021619294,834.4099521636963,43,True
1781489793.2661316,107.05852508544922,18.62994635977396,870.8863258361816,46,True
1781489793.8096461,120.17297744750977,16.28418590711511,494.7092533111572,28,True
1781489793.428388,103.13534736633301,18.27245534852494,888.8509273529053,48,True
1781489793.6007838,113.05403709411621,18.509605351616354,742.3806190490723,39,True
1781489793.941639,121.44041061401367,16.839016051519486,475.05974769592285,26,True
1781489793.8412044,77.30793952941895,16.961291432380676,620.0692653656006,34,True
1781489793.732677,119.36020851135254,18.243579303517063,739.6419048309326,39,True
1781489793.7043588,115.8895492553711,18.779081106185913,867.0527935028076,45,True
1781489793.6106071,121.55508995056152,19.296776164661754,970.6132411956787,49,True
1781489793.8106737,119.14539337158203,17.427939635056717,798.835039138794,44,True
1781489794.1997895,59.66806411743164,17.50255823135376,409.71922874450684,25,True
1781489794.1274555,110.24737358093262,17.179433504740395,625.6303787231445,35,True
1781489793.9421601,120.22900581359863,17.13705062866211,822.8480815887451,46,True
1781489794.042944,67.71254539489746,17.44771631140458,730.7257652282715,43,True
1781489794.316217,117.36297607421875,19.16583017869429,539.0112400054932,27,True
